;Nframes;final_subj_score;ds;lt;vid_fps;PSNR_vec;PSNR_mean;PSNR_hyst;PSNR_kmeans;PSNR_perc;PSNRhvs_oss_vec;PSNRhvs_oss_mean;PSNRhvs_oss_hyst;PSNRhvs_oss_kmeans;PSNRhvs_oss_perc;SSIM_vec;SSIM_mean;SSIM_hyst;SSIM_kmeans;SSIM_perc;MSSIM_vec;MSSIM_mean;MSSIM_hyst;MSSIM_kmeans;MSSIM_perc;STRRED_vec;STRRED_mean;STRRED_hyst;STRRED_kmeans;STRRED_perc;GMSD_vec;GMSD_mean;GMSD_hyst;GMSD_kmeans;GMSD_perc;NIQE_vec;NIQE_mean;NIQE_hyst;NIQE_kmeans;NIQE_perc;VMAF_vec;VMAF_mean;VMAF_hyst;VMAF_kmeans;VMAF_perc;ns;tsl;continuous_subj_score;SSIM_SQI;MSSIM_SQI;PSNR_SQI;VSQM
86;2047.0;-0.3739662460822944;8.333333333333334;13.866666666666667;30.0;"[27.67239182 27.51306211 27.64487375 ... 29.86390519 29.54338918
 30.16089405]";29.366144529622574;28.516249406558813;26.42489871407272;24.12343337015074;[23.3499 23.1669 23.3337 ... 25.0286 24.7024 25.363 ];24.56051124095717;23.73037644614916;21.884264682346643;19.461240449438204;[0.8939912  0.88674695 0.89007736 ... 0.87866126 0.87266308 0.88515074];0.8833930959280528;0.863839099400785;0.8211668061614237;0.7817672514272296;[0.88114738 0.87511132 0.87792443 ... 0.88925762 0.88392771 0.89405299];0.8880926009526774;0.8710211044325393;0.8313370208995324;0.7933584395427791;"[107.22986344 113.76988117  80.68362414 ... 192.49146929 196.19489145
 196.19489145]";198.46884454735783;145.0518306304922;148.3877686772957;554.9404866523371;[0.13603486 0.13864798 0.13612702 ... 0.13253664 0.13499926 0.13021323];0.12851530344857404;0.11927461694702676;0.1049400489146831;0.18296058444643967;[8.8032827  8.98865454 9.69115529 ... 9.33382442 8.9840042  9.44577023];9.866971721328591;9.591611548822481;9.436257073550433;11.036524581244654;[0.         2.85196294 3.80539208 ... 0.         0.         0.        ];4.1327772814205925;1.6043202893355497;3.610666688931541;0.0;1.0;27.333333333333332;"[-0.36966331 -0.36966331 -0.36966331 ... -0.1091456  -0.10874805
 -0.10821091]";0.81942;0.82349;24.77;0.8389549915929465
87;1797.0;-0.9150698160929134;0.0;22.2;30.0;"[27.67239182 27.51306211 27.64487375 ... 28.57901899 28.06328238
 28.30608681]";28.800013880527075;27.962999153008667;25.99970272150912;23.531141160195286;[23.3499 23.1669 23.3337 ... 23.6754 23.1459 23.3835];23.940609738452945;23.11903809465676;21.319314094759065;18.750398876404496;[0.8939912  0.88674695 0.89007736 ... 0.83129318 0.81713378 0.81786917];0.8609018984207135;0.8396818167566951;0.7796596603357135;0.7282598038473229;[0.88114738 0.87511132 0.87792443 ... 0.85152852 0.83961659 0.84065081];0.8705062203593523;0.8520788874661358;0.7917592718628835;0.7580360167999372;"[107.22986344 113.76988117  80.68362414 ... 403.24411911 478.73598483
 478.73598483]";274.3271293268661;204.47564468679093;206.84155593177394;940.3086275151151;[0.13603486 0.13864798 0.13612702 ... 0.14865789 0.15301188 0.15258098];0.1365569871377607;0.12744729966871982;0.11621149701883084;0.1936130201506937;[8.8032827  8.98865454 9.69115529 ... 9.78151087 9.86435183 9.98566587];10.074291705812115;9.800583529288835;9.547692440971456;11.215281503637373;[0.         2.85196294 3.80539208 ... 0.         0.         0.        ];3.511291370654264;1.4010861030827078;3.1643174860237835;0.0;0.0;19.0;"[-0.37054671 -0.37054671 -0.37054671 ... -0.50157957 -0.50382672
 -0.50374295]";0.8609;0.87051;28.8;1.0
88;1696.0;1.2852496118874215;0.0;0.0;24.0;"[39.84543361 40.25472505 41.20540955 ... 39.23688524 39.20821611
 39.23147443]";38.43694462219635;37.60161701955891;37.79985650232376;34.72182629966331;[36.0238 36.6571 37.8854 ... 35.6332 35.6169 35.636 ];34.57388537735848;33.67128669200596;32.811159775043514;30.63472142857143;[0.98854505 0.98920449 0.99069492 ... 0.99398296 0.99392114 0.99391635];0.9861668646697642;0.9808675989571013;0.9811422407620699;0.9743873517805581;[0.9865326  0.98714841 0.98832929 ... 0.99227443 0.99220194 0.99223105];0.9840800115782878;0.9787911302570763;0.9786866133519447;0.9713662952069516;"[22.36040187 22.20571638 12.12496445 ...  9.88111586  9.50178827
  9.50178827]";13.314118300278395;8.989455557375722;9.485067813703393;62.47567768258559;[0.03532692 0.03362696 0.02825113 ... 0.03514363 0.03531909 0.03512768];0.04184614870716704;0.03801953507783485;0.03465615223137281;0.06484528602758641;[9.27431851 9.09952892 9.07811959 ... 8.44807868 8.3645085  8.2419789 ];8.33855321216469;8.066477268966427;8.090117430491162;10.850656217646351;"[49.57622841 56.26948367 62.91519449 ... 60.08159747 60.97147892
 61.3666868 ]";52.78084926459609;49.21140362842597;46.360849151184034;38.31702057065803;0.0;70.66666666666667;"[-0.32601401 -0.32601401 -0.32601401 ...  1.17108351  1.1708806
  1.1712555 ]";0.98617;0.98408;38.4369;1.0
89;1888.0;0.26893570136733885;8.0;0.0;24.0;"[37.77627344 37.95066365 39.21664057 ... 37.03085441 37.00103835
 36.99720741]";36.13576650529962;35.25520898949316;34.41382206933472;32.172694651372524;[33.31   33.528  35.0808 ... 32.4531 32.4389 32.4194];31.489668867924554;30.560349482548567;29.61997320037666;27.2759130952381;[0.97828119 0.97843466 0.98292185 ... 0.98850808 0.98839101 0.98810545];0.9706562170272224;0.9624532482650147;0.9536322056376293;0.9361028268783356;[0.97815094 0.9782989  0.98193128 ... 0.9871826  0.98709537 0.98687538];0.9708988004547242;0.9632873569522489;0.9566191942047125;0.9403681403358309;"[61.11960048 75.12252827 48.81105781 ... 16.01905001 22.75138234
 22.75138234]";34.87699694903938;23.74140960067881;23.0734316140549;197.44531817145253;[0.054264   0.05404547 0.04452639 ... 0.05492126 0.05519064 0.05487654];0.0663308772038181;0.0609166299466566;0.0533167767835905;0.10147318239795429;"[10.53893484 10.37161557 10.43489137 ...  8.5294824   8.56262784
  8.40641327]";9.3861524472764;9.078517276553582;9.128910732160582;11.698770602685855;"[19.17203528 24.89257054 33.16334506 ... 34.32315003 34.19238136
 34.29370808]";23.30597403049143;18.676694939481866;18.765122192215774;1.3509351299268324;1.0;37.625;"[-0.32786087 -0.32786087 -0.32786087 ...  0.62500934  0.62590581
  0.62669795]";0.91465;0.91469;31.5429;0.8668489264177793
90;1696.0;-0.007767015306295343;0.0;70.66666666666667;24.0;"[37.15195336 37.43547114 38.52411171 ... 35.45294914 35.41973792
 35.41242723]";34.90035115630287;34.015430760543815;33.23566152954814;31.143350436143663;[32.409  32.7146 33.977  ... 30.4638 30.4306 30.4248];29.915340094339562;28.997919773514223;28.17621896004748;26.02938095238095;[0.97534958 0.97651597 0.98089081 ... 0.98099448 0.98111212 0.98061585];0.9579270315399437;0.9483745582713594;0.9425651614468393;0.9205739437503753;[0.9759841  0.97713092 0.98049736 ... 0.98103528 0.98107933 0.98069996];0.9607005644541429;0.9520339171212626;0.9471165228213981;0.9274358303586435;"[80.66985254 82.835962   44.17896551 ... 26.45379537 28.86890178
 28.86890178]";53.480302786664666;36.969723956237274;34.81397907366474;248.3731934264456;[0.06190245 0.06112457 0.05342874 ... 0.0721396  0.07201468 0.07234726];0.0828918438519478;0.07711533862969128;0.06685870743514236;0.11961722935896711;"[11.53216397 11.32462915 11.24108926 ...  9.96579435  9.91745735
  9.82075659]";10.506036480298862;10.215697237711073;10.215543718866211;12.238171197793193;"[ 2.38237471  4.25160017 11.8075314  ...  9.53371549  9.85593848
 10.32219548]";6.58745232904388;3.7392864664179;5.959271230575064;0.0;0.0;70.66666666666667;"[-0.3510198  -0.3510198  -0.3510198  ...  0.01938473  0.02247931
  0.02304209]";0.95793;0.9607;34.9004;1.0
91;1792.0;-0.18903176566302832;4.0;70.66666666666667;24.0;"[36.8895338  37.27732576 38.4216058  ... 35.88753715 35.89203975
 35.98812525]";35.000023398555854;34.12335223464137;33.317642106751;31.124043466363034;[32.1363 32.5591 33.8985 ... 30.9428 30.9605 31.0827];30.030825294811308;29.123361481915893;28.233251027006954;26.011076190476203;[0.97364936 0.97521558 0.98031943 ... 0.98562122 0.98553937 0.98572685];0.9599726635914664;0.9505152858143124;0.937718101969082;0.9193438650740395;[0.97463551 0.97586902 0.97984861 ... 0.9846415  0.98457328 0.98475224];0.9622918540865965;0.953698649469677;0.9461297244090894;0.9267269784968848;"[93.60792316 97.35472564 53.71226095 ... 10.92725677  7.62964471
  7.62964471]";47.9450812945767;32.830252559145336;31.148148569729457;265.0440052060837;[0.06368789 0.06250224 0.05397469 ... 0.06786474 0.0679635  0.06710753];0.0817357754283587;0.07601500594936647;0.06569220455125467;0.11993211610866196;"[11.3973362  11.35091349 11.41779276 ...  9.96401274  9.95124133
  9.71698524]";10.427920708115067;10.134031161967112;10.218827674293879;12.349818528601789;"[ 0.          3.15517325 11.61820049 ... 15.40061694 15.91013542
 18.17068439]";7.478550213180726;4.585238440724534;7.017050467389469;0.0;1.0;32.5;"[-0.36243385 -0.36243385 -0.36243385 ...  0.1096281   0.1096281
  0.11007112]";0.93444;0.93659;32.645;0.941935132798851
92;1696.0;-0.0658681563823817;0.0;10.875;24.0;"[37.77627344 37.95066365 39.21664057 ... 36.48660972 36.44282973
 36.21643554]";35.78556303229533;34.86930971988556;33.8530518844223;30.608065390834547;[33.31   33.528  35.0808 ... 31.8034 31.7671 31.5358];31.060904304245266;30.094043503828996;29.448676779808483;25.478148809523802;[0.97828119 0.97843466 0.98292185 ... 0.98480182 0.98464914 0.98349145];0.9645159381983351;0.9553443626552522;0.9387531277194088;0.8982397352792966;[0.97815094 0.9782989  0.98193128 ... 0.98420497 0.9840523  0.98319255];0.9661341216962047;0.9577775169495606;0.9443457983550796;0.9105574255219179;"[61.11960048 75.12252827 48.81105781 ... 37.03548964 66.36941801
 66.36941801]";45.41837644807456;31.055590214957316;30.42271661780645;264.79094057369423;[0.054264   0.05404547 0.04452639 ... 0.05911385 0.05974019 0.06009489];0.07098679392133943;0.0651810683258835;0.0591956431138372;0.12798743076442107;"[10.53893484 10.37161557 10.43489137 ...  8.76871259  8.70152997
  8.47205483]";9.589965286166601;9.280617372115596;9.137565890591635;11.711186426343223;"[19.17203528 24.89257054 33.16334506 ... 30.64768911 30.19802365
 30.01286667]";20.24204784753888;15.81875157268402;16.764062656066987;0.0;0.0;26.75;"[-0.37681901 -0.37681901 -0.37681901 ...  0.2684514   0.26904082
  0.26955897]";0.96452;0.96613;35.7856;1.0
93;2016.0;-0.0731698856212266;13.333333333333334;0.0;24.0;"[37.84913292 38.08712962 39.0714597  ... 36.88057304 36.84938404
 36.82971834]";36.15603428921824;35.27038185082405;34.492357364956;32.486692828273284;[33.3849 33.6567 34.8859 ... 32.2642 32.2501 32.2179];31.513614799528284;30.579037514133198;29.754483110067955;27.649239285714287;[0.97867291 0.97909663 0.98270127 ... 0.9872756  0.98721912 0.98675568];0.9712972433847531;0.9633546211689678;0.9564003028708101;0.941635875418019;[0.97844938 0.97874866 0.9816669  ... 0.9862299  0.98613871 0.9858017 ];0.9713849737323987;0.9639735154670043;0.9590920158938269;0.9452550904385539;"[63.44009875 70.08380856 45.80350761 ... 18.515021   36.19637143
 36.19637143]";33.874639509097335;23.059271172613506;22.760904645646765;190.05471302001678;[0.05309703 0.05333505 0.04482622 ... 0.05632195 0.05653372 0.0563499 ];0.06608008010611283;0.06074461687975202;0.05314045892509857;0.09716042564733722;"[10.4111561  10.22711753 10.336541   ...  8.75617792  8.6396636
  8.53328089]";9.368058397695002;9.065345735860115;9.112533853337064;11.710983339463938;"[22.48466884 23.11367014 32.26275744 ... 32.64144688 32.63378926
 32.95535619]";23.513263061055834;18.754686350297376;18.85277565730129;3.217097131029913;2.0;42.041666666666664;"[-0.29913897 -0.29913897 -0.29913897 ...  0.25202049  0.25156501
  0.25178948]";0.87494;0.87496;28.5869;0.8035036229084414
94;1896.0;-0.0106888408001955;8.333333333333334;13.875;24.0;"[37.84913292 38.08712962 39.0714597  ... 37.01925804 37.00271131
 36.98370037]";35.864507856381756;34.97343595725779;33.88140142377281;31.19704240859006;[33.3849 33.6567 34.8859 ... 32.4451 32.4205 32.413 ];31.169566391509406;30.23196257339445;29.12610029968818;26.109567857142856;[0.97867291 0.97909663 0.98270127 ... 0.98824874 0.98806505 0.98758874];0.9660734462074355;0.9572045667430655;0.9395933810588518;0.9138453279498968;[0.97844938 0.97874866 0.9816669  ... 0.98703174 0.98686865 0.98650704];0.9673332993096995;0.9592203279002539;0.9447514733183664;0.9231850032192707;"[63.44009875 70.08380856 45.80350761 ... 22.17995468 26.70738295
 26.70738295]";43.3851035909361;29.570695970976228;29.04976259260429;301.9751316871507;[0.05309703 0.05333505 0.04482622 ... 0.05461794 0.05524658 0.05505902];0.07021633456673673;0.06458090642075609;0.05673813167897391;0.11967768261948424;"[10.4111561  10.22711753 10.336541   ...  8.51091156  8.55452414
  8.34733359]";9.575565707456143;9.27652474268837;9.114494826702833;12.012715983289986;"[22.48466884 23.11367014 32.26275744 ... 33.7091875  33.85453491
 34.52531925]";21.54753864990265;17.316353837449658;18.119587522676497;0.0;1.0;32.625;"[-0.30825363 -0.30825363 -0.30825363 ...  0.5321028   0.53121932
  0.53010715]";0.89977;0.90095;30.8109;0.8617032375110212
95;1696.0;0.16675595684063482;0.0;22.208333333333332;24.0;"[37.84913292 38.08712962 39.0714597  ... 36.57731603 36.52257177
 36.37969176]";35.57032417827022;34.66736005600772;33.18025529060729;30.86266030463537;[33.3849 33.6567 34.8859 ... 31.9147 31.8794 31.7451];30.800010200471636;29.851646905228467;28.76670405465648;25.75249404761906;[0.97867291 0.97909663 0.98270127 ... 0.98545711 0.98506786 0.98427224];0.9622678773810345;0.9530205876565644;0.9178171320365939;0.902834914895903;[0.97844938 0.97874866 0.9816669  ... 0.98469969 0.98438803 0.98371817];0.9643645120303943;0.9559482721844533;0.9267886012679448;0.9147254461449573;"[63.44009875 70.08380856 45.80350761 ... 36.16154814 61.08025212
 61.08025212]";51.13090649906166;35.365484325612925;34.36204928565617;358.9603562296297;[0.05309703 0.05333505 0.04482622 ... 0.05853383 0.05941039 0.05984356];0.0733811255471714;0.06758774926997639;0.06568716741911007;0.12401247498039966;"[10.4111561  10.22711753 10.336541   ...  8.82165089  8.73341023
  8.61426868]";9.760606978001153;9.467047202830988;9.13002766471791;12.072544268825933;"[22.48466884 23.11367014 32.26275744 ... 30.54202964 29.41415502
 30.05321436]";18.153939176636705;13.979829591089356;15.120605644003124;0.0;0.0;24.291666666666668;"[-0.36658049 -0.36658049 -0.36658049 ...  0.57497854  0.57518673
  0.5773488 ]";0.96227;0.96436;35.5703;1.0
96;1700.0;1.3480224088498376;0.0;0.0;24.0;"[30.45476581 29.8080278  29.54494126 ... 30.34549536 30.30907879
 30.27895685]";32.330102002907104;30.855724770526166;29.137649770485403;26.9485742134743;[26.9519 26.0229 25.8034 ... 26.3364 26.2838 26.317 ];28.709516235294146;27.106836462074845;25.55602325192444;23.227357647058824;[0.95541744 0.94256863 0.94049576 ... 0.9173564  0.9178169  0.91769014];0.9510659678186107;0.9379327000099765;0.9320038451914108;0.9161648888002727;[0.96003474 0.95043514 0.94866439 ... 0.93205178 0.93260508 0.93256872];0.958412506438619;0.9471374522635239;0.9418438363843008;0.9294113264919465;"[ 7.14330419 14.61121791 16.63784385 ... 52.46343167 56.26595992
 56.26595992]";51.50564733125501;32.020186377633635;43.339013575432176;255.0976219976428;[0.08499034 0.09620788 0.09861586 ... 0.10077719 0.10091675 0.10204034];0.07614101886910746;0.06339934146608404;0.06373332222325512;0.12497878633634565;[8.53054273 7.48286197 7.64171866 ... 7.82979634 7.65446938 7.63539082];8.564706092261005;8.09034456499085;8.198285792687937;10.59967992358981;"[41.91535697 41.29750176 39.28050911 ... 25.29156865 25.98275525
 27.48315302]";47.520225931503504;37.9253683931906;42.29030241609771;25.832708747480904;0.0;70.83333333333333;"[-0.3965664  -0.3965664  -0.3965664  ...  1.24979487  1.24979487
  1.24979487]";0.95107;0.95841;32.3301;1.0
97;1892.0;-0.4801757846087572;8.0;0.0;24.0;"[28.37663897 27.83461369 27.65295772 ... 27.63050894 27.51694422
 27.48672746]";29.977552141810044;28.501453348196907;26.98324465268252;24.882235652313803;[23.8422 23.1844 23.064  ... 22.8771 22.7624 22.7123];25.584286588235262;23.96272318273133;22.4486382867455;20.144107058823533;[0.91733632 0.90122734 0.89983344 ... 0.83884397 0.84022477 0.84089008];0.9136833465533383;0.8915436580532861;0.8745637064342364;0.8387005156016187;[0.9327954  0.92107071 0.91943373 ... 0.87222718 0.87335886 0.87523599];0.9312141202657535;0.9137895974630427;0.8986327243304846;0.8744283303104823;"[ 17.71960178  29.70059773  40.72854526 ... 212.93207156 205.89420157
 205.89420157]";147.61700037391893;96.3732198071466;110.3067363361939;612.1502643190831;[0.12481354 0.13448105 0.13586251 ... 0.14796276 0.14748563 0.14924308];0.10609224927310858;0.08834136201870171;0.08763995450946102;0.1746064104990714;[9.9615873  8.92897366 8.93851286 ... 9.03593298 9.04627321 8.80083088];9.654682247313255;9.186801910642199;9.300186311912888;11.42992680390596;"[10.50378913 11.01969614  8.55525979 ...  0.          0.
  0.        ]";20.008279284240086;8.90890237376415;17.12671064635291;0.0;1.0;37.666666666666664;"[-0.3129414  -0.3129414  -0.3129414  ... -0.21833955 -0.2195487
 -0.22090544]";0.86314;0.87912;25.9939;0.8671404213790453
98;1700.0;-0.9339217962640993;0.0;70.83333333333333;24.0;"[26.97901146 26.81351267 26.24821061 ... 25.55182919 25.24332074
 25.38290814]";28.605461350329012;27.17882852533617;25.677539218876603;23.79664925936757;[22.0127 21.8578 21.275  ... 20.7229 20.4218 20.5309];23.97950217647055;22.407428694388976;20.903511594133715;18.77380588235295;[0.87012171 0.86218649 0.84972699 ... 0.77428935 0.77251944 0.77237854];0.8815414564897359;0.8521290512750455;0.8284139879983451;0.7809109362191499;[0.8999012  0.89377774 0.88366241 ... 0.81596966 0.81408138 0.8157641 ];0.907264033648836;0.8846602752457893;0.8658946516873911;0.8319878729384246;"[ 45.18157615  58.60454935  75.88208682 ... 573.97208472 704.55856264
 704.55856264]";274.1028350232106;182.9136411923584;201.9147767310809;924.752265967942;[0.15256805 0.15531718 0.16157349 ... 0.17256713 0.17488459 0.17786651];0.12336126991832237;0.10324539701981887;0.10102357797031643;0.1988094488154474;"[10.39969818  9.46321329  9.39680248 ...  9.57127222  9.56245275
  9.59704051]";10.273601142087301;9.82440240719733;9.898576137876065;11.974048705796248;[0. 0. 0. ... 0. 0. 0.];8.714610983182077;2.04566133359771;8.106129344244794;0.0;0.0;70.83333333333333;"[-0.29359783 -0.29359783 -0.29359783 ... -0.8124498  -0.81179447
 -0.81118084]";0.88154;0.90726;28.6055;1.0
99;1796.0;-0.8960609740590896;4.0;70.83333333333333;24.0;"[27.21885883 27.05704833 26.53209477 ... 26.52040385 26.3973561
 26.2912368 ]";29.106854097286828;27.618911013528034;25.97945992865223;23.899491462137764;[22.293  22.1377 21.5944 ... 21.6218 21.5065 21.4019];24.544569294117625;22.89466741088399;21.297724873911555;18.8432894117647;[0.88504497 0.87692788 0.86494427 ... 0.79439118 0.7970542  0.79542714];0.8939783053033419;0.8666630608424011;0.8385373069585422;0.7897470962212907;[0.9100893  0.90399939 0.89469949 ... 0.83752932 0.83859483 0.83839991];0.9168103193774678;0.8958013821432029;0.8733085572403458;0.8388533951632775;"[ 27.16982785  36.14692009  58.03925416 ... 408.26434462 454.03190047
 454.03190047]";205.14024465387558;135.56238677175836;148.5304651505651;774.1822526348782;[0.14855064 0.15121144 0.15893018 ... 0.1691338  0.16851277 0.17191838];0.11856061114645963;0.0986599319346096;0.09745659825252838;0.19618349812200223;"[10.08017956  9.15005134  9.24090667 ...  9.58490352  9.54886842
  9.4849719 ]";10.175040604453745;9.712926169178816;9.80163329606948;12.017271240709277;[0. 0. 0. ... 0. 0. 0.];10.231512594502847;2.632259108314727;9.374044341035061;0.0;1.0;32.541666666666664;"[-0.2606536  -0.2606536  -0.2606536  ... -0.64965002 -0.64902203
 -0.64899255]";0.8709;0.89301;27.1308;0.9420677197607575
100;1700.0;-1.1385320136692052;0.0;10.875;24.0;"[28.37663897 27.83461369 27.65295772 ... 28.11105223 28.0899603
 28.16521534]";29.027901495130738;27.51740474540769;25.942550174213277;22.42401070102334;[23.8422 23.1844 23.064  ... 23.4092 23.4036 23.5051];24.59584323529414;22.959072174658765;21.481689668114562;17.451017647058823;[0.91733632 0.90122734 0.89983344 ... 0.85631185 0.85915937 0.86232658];0.8922098234166638;0.8622747180990938;0.7761185411024333;0.6687639941540359;[0.9327954  0.92107071 0.91943373 ... 0.8862828  0.88878172 0.89236539];0.9119979602043136;0.8878366470478568;0.8063596631588097;0.7283348037364202;"[ 17.71960178  29.70059773  40.72854526 ... 142.28652831 140.38344328
 140.38344328]";267.4514556517751;179.5936877136394;203.50256139053198;2516.260377369224;[0.12481354 0.13448105 0.13586251 ... 0.13983477 0.13985179 0.13938737];0.11480692415053502;0.09497349116052625;0.09358039072786228;0.2047071878154482;[9.9615873  8.92897366 8.93851286 ... 9.26484125 8.8711838  8.84491517];9.80199232378104;9.347700867833996;9.33343644626231;11.62114040901496;"[10.50378913 11.01969614  8.55525979 ...  0.          0.
  0.        ]";16.999454413216405;7.279354162655361;14.842185125369904;0.0;0.0;26.791666666666668;"[-0.28294791 -0.28294791 -0.28294791 ... -0.37429147 -0.3711251
 -0.36728747]";0.89221;0.912;29.0279;1.0
101;2020.0;-0.6521315630370289;13.333333333333334;0.0;24.0;"[28.46008701 27.92564213 27.7665264  ... 27.71420706 27.50974728
 27.4680334 ]";29.931272572721603;28.480098907122212;26.938306799261277;24.79248066528697;[23.9508 23.3031 23.2107 ... 22.9796 22.7733 22.7174];25.534454999999987;23.946065504694065;22.393908175482537;20.06616235294118;[0.92118222 0.90534796 0.90386399 ... 0.84188401 0.8397367  0.8391196 ];0.9135451947857011;0.8913359026639878;0.8718675931004689;0.8377234989225791;[0.93546328 0.92399584 0.92233442 ... 0.87425242 0.87253759 0.87326318];0.9309809416963011;0.9135253501809611;0.8987072276735656;0.8734630573025501;"[ 13.68589474  26.36049069  30.93887595 ... 205.96074325 218.51244857
 218.51244857]";149.514408700414;96.67951763202417;109.20955349425567;671.3882692521885;[0.12312582 0.13323965 0.13389818 ... 0.14507446 0.14750076 0.1501671 ];0.10613091824851272;0.08835093831944744;0.08789985918243387;0.17672706315987538;"[10.10176515  8.88193951  8.75487059 ...  8.82138989  8.90373644
  8.96102305]";9.655314483775433;9.185676275312298;9.295460015603833;11.449934564299195;"[12.25960938 11.55704353 10.93842555 ...  0.          0.
  0.        ]";19.9287907108847;8.85835759846911;17.186518541704928;0.0;2.0;42.083333333333336;"[-0.33162398 -0.33162398 -0.33162398 ... -0.26807827 -0.2660201
 -0.26460972]";0.82377;0.83916;23.75;0.8039173420133627
102;1900.0;-0.6706602690165216;8.333333333333334;13.875;24.0;"[28.46008701 27.92564213 27.7665264  ... 27.56856401 27.52649052
 27.55104224]";29.5728915806406;28.13640524132574;26.703959738385617;24.74890695048554;[23.9508 23.3031 23.2107 ... 22.8054 22.7697 22.8022];25.13823094117639;23.557722625726996;22.168625976121458;19.90568470588235;[0.92118222 0.90534796 0.90386399 ... 0.83736174 0.83830577 0.84035177];0.9078776073653513;0.883816710651653;0.860955893139329;0.8232494376573296;[0.93546328 0.92399584 0.92233442 ... 0.87056456 0.87175243 0.87477338];0.9263217741487724;0.9075506859218493;0.8921805680662723;0.8633614205030593;"[ 13.68589474  26.36049069  30.93887595 ... 211.87953963 222.880904
 222.880904  ]";181.8939843231007;117.41771556383009;132.46204098225837;1017.6526983127596;[0.12312582 0.13323965 0.13389818 ... 0.14879541 0.14947667 0.1499039 ];0.10937632344565366;0.09099065549650419;0.09127657705389632;0.17563905830773122;"[10.10176515  8.88193951  8.75487059 ...  9.01921788  8.85476996
  8.7249703 ]";9.774678541223393;9.305468569006992;9.324548962605018;11.878352107284897;"[12.25960938 11.55704353 10.93842555 ...  0.          0.
  0.        ]";17.280470312473852;7.176261128674228;15.218108931783673;0.0;1.0;32.666666666666664;"[-0.27249302 -0.27249302 -0.27249302 ... -0.51288612 -0.51209861
 -0.51011709]";0.84399;0.8616;25.6321;0.8620050777736896
103;1700.0;-0.7905867415200453;0.0;22.208333333333332;24.0;"[28.46008701 27.92564213 27.7665264  ... 28.09271912 28.06059312
 28.02061863]";28.68883843812054;27.29214555543713;26.34252053027808;23.543392193344417;[23.9508 23.3031 23.2107 ... 23.3871 23.3596 23.3301];24.22001194117646;22.690485567540584;21.745705129267236;18.43985882352941;[0.92118222 0.90534796 0.90386399 ... 0.85605194 0.85651038 0.85823233];0.8884062567839438;0.8587313365371803;0.8217652652604173;0.7288083521915381;[0.93546328 0.92399584 0.92233442 ... 0.88568561 0.88617103 0.88887053];0.9095913280512273;0.8866004886793748;0.8612216437764951;0.788190065852781;"[ 13.68589474  26.36049069  30.93887595 ... 143.55614925 140.5402508
 140.5402508 ]";298.0316332181241;195.49465849007828;201.91525402804376;1856.590485443809;[0.12312582 0.13323965 0.13389818 ... 0.14130598 0.14154354 0.1422308 ];0.11727085128517503;0.09759219224923861;0.09719117591368574;0.18923267434903968;"[10.10176515  8.88193951  8.75487059 ...  8.7102057   8.88109355
  8.73644324]";9.912625001608577;9.449785748962315;9.326242938401661;11.880355677140418;"[12.25960938 11.55704353 10.93842555 ...  0.          0.
  0.        ]";14.841717713345108;6.0642648178507;13.069581731550262;0.0;0.0;24.333333333333332;"[-0.39006391 -0.39006391 -0.39006391 ... -0.15580426 -0.14957466
 -0.14436392]";0.88841;0.90959;28.6888;1.0
104;1795.0;1.1103196950604528;0.0;0.0;24.0;"[38.39686392 38.05662073 38.15755513 ... 39.44681148 39.44917777
 39.50093721]";37.280290016364056;36.61337267099803;35.706222424708294;33.84770075593848;[36.2516 35.4551 35.551  ... 36.6341 36.6044 36.7375];34.280046350974956;33.55957215712225;32.04387470131899;30.40304269662921;[0.99347465 0.99152807 0.99149247 ... 0.97946352 0.97943798 0.98022571];0.9755024310718343;0.969350547366898;0.9699797428687073;0.9629496457512093;[0.99440244 0.99306593 0.99306161 ... 0.98157612 0.98156868 0.98222052];0.979282968237407;0.9736827482705275;0.9749323566973885;0.9671033470742042;"[ 9.8115945  18.66295197 23.24077589 ... 25.69520767 22.37821104
 22.37821104]";14.157952094575766;9.359050608177862;10.493430743961941;44.59977642605354;[0.04330975 0.04488749 0.04454711 ... 0.02805491 0.02790413 0.02779888];0.04321164126814368;0.03945005079478963;0.03458932396008734;0.06936432599407681;[8.66402972 8.34166321 8.34690724 ... 8.85748764 9.00659271 8.72099634];8.231138081276121;7.968731732238356;8.078258485423968;10.522255457298707;"[69.47893992 64.43937563 64.66462603 ... 58.88147556 57.1584515
 57.66563547]";54.1414351561135;50.80677188908315;50.29074854182283;44.33761161936861;0.0;74.79166666666667;"[-0.33077579 -0.33077579 -0.33077579 ...  1.00712509  1.00753821
  1.00753821]";0.9755;0.97928;37.2803;1.0
